numero_processo;classe;assuntos;municipio;data_ajuizamento;data_ajuizamento_hora;ultima_atualização_hora;formato;codigo;orgao_julgador;ultima_atualizaçao
1,90E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/02/2019;06:48:02;18:50:18;Eletrônico;1,90E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,86E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;07:28:16;18:50:40;Eletrônico;1,86E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,86E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/02/2019;06:07:40;18:50:48;Eletrônico;1,86E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,83E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;05:41:43;19:10:55;Eletrônico;1,83E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,13E+17;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;25/11/2019;07:25:37;19:11:00;Eletrônico;1,13E+17;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
3,01E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;08/04/2019;08:17:34;19:20:39;Eletrônico;3,01E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,90E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/02/2019;08:08:20;22:20:21;Eletrônico;1,90E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,90E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/02/2019;07:09:43;23:00:29;Eletrônico;1,90E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
8,00E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;23/01/2020;07:33:05;14:00:22;Eletrônico;8,00E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;03/02/2025 00:00
8,01E+18;Ação Civil Pública;Flora;São Félix do Xingu;22/10/2020;13:09:08;13:30:06;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,01E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;13/10/2020;06:54:00;13:00:29;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,00E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/05/2020;15:36:30;08:30:37;Eletrônico;8,00E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,00E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;15/04/2021;08:51:22;08:50:21;Eletrônico;8,00E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,01E+18;Procedimento Comum Cível;Flora;São Félix do Xingu;15/10/2020;12:09:09;09:20:09;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,01E+18;Procedimento Comum Cível;Obrigação de Fazer / Não Fazer;São Félix do Xingu;09/08/2021;13:31:58;20:57:52;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;15/10/2024 00:00
8,00E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;02/01/2021;19:05:52;20:05:55;Eletrônico;8,00E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;07/01/2025 00:00
8,01E+18;Carta Precatória Cível;Obrigação de Fazer / Não Fazer;São Félix do Xingu;24/05/2021;15:07:59;18:13:36;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;10/01/2025 00:00
1,86E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;06:23:24;15:30:32;Eletrônico;1,86E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,10E+17;Cumprimento de sentença;Obrigação de Fazer / Não Fazer;São Félix do Xingu;07/12/2018;08:47:39;16:01:24;Eletrônico;1,10E+17;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
9,19E+16;Alvará Judicial - Lei 6858/80;Obrigação de Fazer / Não Fazer;São Félix do Xingu;09/10/2019;09:05:19;18:01:39;Eletrônico;9,19E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
9,21E+16;Alvará Judicial - Lei 6858/80;Obrigação de Fazer / Não Fazer;São Félix do Xingu;09/10/2019;09:44:24;18:21:11;Eletrônico;9,21E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,90E+15;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;11/01/2017;12:11:23;18:50:18;Eletrônico;1,90E+15;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,88E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;07:59:07;18:50:39;Eletrônico;1,88E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,84E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;06:10:25;18:50:51;Eletrônico;1,84E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,85E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;05:34:11;19:00:49;Eletrônico;1,85E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
4,29E+15;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;14/01/2019;09:32:24;20:00:48;Eletrônico;4,29E+15;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,88E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;07:44:02;20:10:59;Eletrônico;1,88E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,89E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/02/2019;07:37:44;21:50:11;Eletrônico;1,89E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,90E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/02/2019;07:58:41;21:50:23;Eletrônico;1,90E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,90E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/02/2019;07:15:28;22:20:43;Eletrônico;1,90E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,87E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/02/2019;07:54:46;22:30:30;Eletrônico;1,87E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,88E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;06:45:45;22:50:17;Eletrônico;1,88E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,86E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;08:11:55;23:00:37;Eletrônico;1,86E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
8,01E+18;Procedimento Comum Cível;Obrigação de Fazer / Não Fazer;São Félix do Xingu;12/07/2021;08:50:41;14:20:42;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/02/2025 00:00
8,02E+18;Procedimento Comum Cível;Indenização por Dano Ambiental;São Félix do Xingu;11/11/2021;16:17:03;13:01:37;Eletrônico;8,02E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;03/02/2025 00:00
4,58E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;11/05/2017;07:49:36;09:50:55;Eletrônico;4,58E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,01E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;30/12/2020;20:32:44;12:10:13;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,00E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;01/01/2021;12:26:48;21:05:36;Eletrônico;8,00E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;14/10/2024 00:00
8,00E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/05/2020;15:51:11;09:20:48;Eletrônico;8,00E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/12/2024 00:00
8,01E+18;Procedimento Comum Cível;Obrigação de Fazer / Não Fazer;São Félix do Xingu;09/08/2021;13:15:20;09:40:14;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/12/2024 00:00
8,01E+18;Carta Precatória Cível;Obrigação de Fazer / Não Fazer;São Félix do Xingu;15/09/2021;08:36:06;18:46:33;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;10/01/2025 00:00
9,17E+16;Alvará Judicial - Lei 6858/80;Obrigação de Fazer / Não Fazer;São Félix do Xingu;09/10/2019;09:55:35;17:10:26;Eletrônico;9,17E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
9,19E+16;Alvará Judicial - Lei 6858/80;Obrigação de Fazer / Não Fazer;São Félix do Xingu;09/10/2019;10:18:19;18:30:07;Eletrônico;9,19E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,86E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;06:28:19;18:50:39;Eletrônico;1,86E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,86E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;07:16:32;18:50:40;Eletrônico;1,86E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,88E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;06:56:05;18:50:44;Eletrônico;1,88E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,87E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;06:04:49;18:50:48;Eletrônico;1,87E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,87E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;06:37:21;18:50:50;Eletrônico;1,87E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
6,69E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;27/07/2018;07:16:28;21:10:19;Eletrônico;6,69E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,86E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/02/2019;07:32:33;22:50:27;Eletrônico;1,86E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,90E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/02/2019;07:03:44;22:50:31;Eletrônico;1,90E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
8,01E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/10/2020;12:18:35;11:41:29;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;03/02/2025 00:00
8,00E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;16/04/2021;12:08:33;10:10:31;Eletrônico;8,00E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
1,12E+17;Restauração de Autos Cível;Obrigação de Fazer / Não Fazer;São Félix do Xingu;25/11/2019;07:15:11;12:00:25;Eletrônico;1,12E+17;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,01E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;31/12/2020;17:17:54;09:20:44;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
1,86E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;07:05:08;20:30:53;Eletrônico;1,86E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
3,86E+15;Cumprimento de sentença;Obrigação de Fazer / Não Fazer;São Félix do Xingu;18/07/2008;10:26:53;20:51:02;Eletrônico;3,86E+15;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,01E+17;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;14/11/2018;09:19:57;21:00:06;Eletrônico;1,01E+17;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,89E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/02/2019;07:26:33;21:30:25;Eletrônico;1,89E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,88E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;07:36:01;22:10:46;Eletrônico;1,88E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,89E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/02/2019;06:03:20;22:20:26;Eletrônico;1,89E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,87E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/02/2019;07:48:31;22:30:12;Eletrônico;1,87E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
8,00E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;23/01/2020;08:15:48;13:40:21;Eletrônico;8,00E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;03/02/2025 00:00
1,85E+15;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;11/01/2017;11:26:52;17:31:02;Eletrônico;1,85E+15;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,85E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;05:58:09;18:50:15;Eletrônico;1,85E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,84E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;06:52:11;18:50:46;Eletrônico;1,84E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,83E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;05:26:18;19:01:01;Eletrônico;1,83E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
4,55E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;11/05/2017;05:29:14;19:20:41;Eletrônico;4,55E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,84E+16;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;20/02/2019;05:52:14;19:50:38;Eletrônico;1,84E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
8,01E+18;Carta Precatória Cível;Obrigação de Fazer / Não Fazer;São Félix do Xingu;18/05/2021;14:54:34;19:21:03;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;10/01/2025 00:00
8,00E+18;Carta Precatória Cível;Obrigação de Fazer / Não Fazer;São Félix do Xingu;31/01/2022;10:30:43;19:55:30;Eletrônico;8,00E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;10/01/2025 00:00
8,00E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;21/05/2020;16:11:51;20:12:20;Eletrônico;8,00E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;07/01/2025 00:00
8,01E+18;Ação Civil Pública;Obrigação de Fazer / Não Fazer;São Félix do Xingu;30/12/2020;17:06:06;10:10:19;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/12/2024 00:00
8,01E+18;Procedimento Comum Cível;Obrigação de Fazer / Não Fazer;São Félix do Xingu;09/08/2021;13:56:30;22:52:53;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;15/10/2024 00:00
8,01E+18;Ação Civil Pública;Fauna;São Félix do Xingu;20/05/2022;08:48:47;03:13:28;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;16/10/2024 00:00
8,01E+18;Ação Civil Pública;Fauna;São Félix do Xingu;12/05/2022;13:13:09;11:50:05;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;03/02/2025 00:00
8,01E+18;Ação Civil Pública;Fauna;São Félix do Xingu;12/05/2022;13:32:56;10:50:21;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,01E+18;Ação Civil Pública;Fauna;São Félix do Xingu;20/05/2022;08:00:29;08:30:18;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/12/2024 00:00
8,01E+18;Ação Civil Pública;Fauna;São Félix do Xingu;12/05/2022;13:06:04;09:10:06;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;12/11/2024 00:00
8,01E+18;Ação Civil Pública;Fauna;São Félix do Xingu;12/05/2022;13:52:47;12:10:44;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,01E+18;Ação Civil Pública;Fauna;São Félix do Xingu;20/05/2022;08:19:42;16:00:42;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;03/02/2025 00:00
8,01E+18;Ação Civil Pública;Fauna;São Félix do Xingu;20/05/2022;08:06:42;09:00:15;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,01E+18;Ação Civil Pública;Flora;São Félix do Xingu;19/05/2021;06:28:58;16:40:11;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
1,02E+15;Crimes Ambientais;Flora;São Félix do Xingu;23/09/2009;11:59:39;02:57:49;Físico;1,02E+15;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;16/10/2024 00:00
8,02E+18;Ação Civil Pública;Flora;São Félix do Xingu;09/12/2021;08:36:54;10:11:09;Eletrônico;8,02E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/11/2024 00:00
8,02E+18;Ação Civil Pública;Flora;São Félix do Xingu;14/12/2021;08:17:28;16:41:02;Eletrônico;8,02E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/11/2024 00:00
8,02E+18;Ação Civil Pública;Flora;São Félix do Xingu;17/11/2021;13:15:17;20:11:39;Eletrônico;8,02E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/11/2024 00:00
8,00E+18;Ação Civil Pública;Flora;São Félix do Xingu;16/06/2022;06:57:24;11:02:05;Eletrônico;8,00E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;12/11/2024 00:00
8,03E+18;Ação Civil Pública;Flora;São Félix do Xingu;15/05/2024;05:43:32;10:10:18;Eletrônico;8,03E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/12/2024 00:00
8,00E+18;Ação Civil Pública;Flora;São Félix do Xingu;25/02/2022;12:29:48;10:30:09;Eletrônico;8,00E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/12/2024 00:00
8,01E+18;Procedimento Comum Cível;Flora;São Félix do Xingu;11/09/2020;07:06:06;20:00:48;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;07/01/2025 00:00
7,57E+16;Ação Civil Pública;Flora;São Félix do Xingu;24/08/2018;06:09:47;18:50:21;Eletrônico;7,57E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
7,77E+16;Ação Civil Pública;Flora;São Félix do Xingu;06/09/2019;06:26:41;20:50:54;Eletrônico;7,77E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,97E+16;Ação Civil Pública;Flora;São Félix do Xingu;22/02/2019;09:31:52;22:40:34;Eletrônico;1,97E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
1,95E+16;Ação Civil Pública;Flora;São Félix do Xingu;22/02/2019;06:00:58;22:40:54;Eletrônico;1,95E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;28/01/2025 00:00
8,01E+18;Ação Civil Pública;Flora;São Félix do Xingu;08/06/2022;15:24:49;14:30:51;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/02/2025 00:00
8,04E+18;Ação Civil Pública;Flora;São Félix do Xingu;12/06/2024;08:18:35;14:40:26;Eletrônico;8,04E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/02/2025 00:00
8,01E+18;Ação Civil Pública;Flora;São Félix do Xingu;19/05/2021;06:24:11;11:35:32;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;03/02/2025 00:00
8,01E+18;Ação Civil Pública;Flora;São Félix do Xingu;07/06/2022;09:07:07;11:40:39;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;03/02/2025 00:00
8,00E+18;Ação Civil Pública;Flora;São Félix do Xingu;15/02/2020;10:14:52;12:20:56;Eletrônico;8,00E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;03/02/2025 00:00
8,01E+18;Ação Civil Pública;Flora;São Félix do Xingu;20/05/2022;07:05:28;13:11:31;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;03/02/2025 00:00
8,04E+18;Ação Civil Pública;Flora;São Félix do Xingu;12/06/2024;08:38:04;10:40:08;Eletrônico;8,04E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;04/02/2025 00:00
8,01E+18;Ação Civil Pública;Flora;São Félix do Xingu;14/06/2022;11:57:05;08:30:42;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,00E+18;Ação Civil Pública;Flora;São Félix do Xingu;15/02/2020;18:08:34;09:30:36;Eletrônico;8,00E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
1,94E+16;Ação Civil Pública;Flora;São Félix do Xingu;22/02/2019;06:59:36;10:30:46;Eletrônico;1,94E+16;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,01E+18;Ação Civil Pública;Flora;São Félix do Xingu;22/10/2020;13:09:08;13:30:06;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,02E+18;Ação Civil Pública;Flora;São Félix do Xingu;18/11/2021;14:04:41;12:00:37;Eletrônico;8,02E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
8,01E+18;Procedimento Comum Cível;Flora;São Félix do Xingu;15/10/2020;12:09:09;09:20:09;Eletrônico;8,01E+18;VARA CIVIL E EMPRESARIAL DA COMARCA DE SÃO FELIX DO XINGÚ;02/03/2025 00:00
